MOVIEID,TITLE,GENRES,TOTALRATERS,TOTALRATINGS,AVGRATING,AVGGENOMERELEVANCE,TAGCOUNT,OPPORTUNITYTYPE,PRIORITYSCORE,ACTIONPRIORITY,RECOMMENDEDACTION
6356,Gunfight at the O.K. Corral (1957),Western,376,376,3.54,0.126,1128,Standard,6,STANDARD,Monitor standard performance metrics.
78218,Unthinkable (2010),Drama|Thriller,415,415,3.54,0.153,1128,Standard,6,STANDARD,Monitor standard performance metrics.
2018,Bambi (1942),Animation|Children|Drama,7257,7257,3.53,0.117,1128,Standard,6,STANDARD,Monitor standard performance metrics.
104875,"History of Future Folk, The (2012)",Adventure|Comedy|Musical|Sci-Fi,18,18,3.53,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
88345,Mike's New Car (2002),Animation|Comedy,80,80,3.53,0.122,1128,Standard,6,STANDARD,Monitor standard performance metrics.
45183,"Protector, The (a.k.a. Warrior King) (Tom yum goong) (2005)",Action|Comedy|Crime|Thriller,359,359,3.53,0.125,1128,Standard,6,STANDARD,Monitor standard performance metrics.
2744,Otello (1986),Drama,244,244,3.53,0.097,1128,Standard,6,STANDARD,Monitor standard performance metrics.
7054,Little Women (1949),Drama,210,210,3.53,0.09,1128,Standard,6,STANDARD,Monitor standard performance metrics.
99873,Jesse Stone: Innocents Lost (2011),Crime|Drama,15,15,3.53,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
99859,Jesse Stone: Death in Paradise (2006),Crime|Drama|Mystery,17,17,3.53,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
60382,Roman Polanski: Wanted and Desired (2008),Documentary,177,177,3.53,0.159,1128,Standard,6,STANDARD,Monitor standard performance metrics.
58632,"Terror's Advocate (Avocat de la terreur, L') (2007)",Documentary,18,18,3.53,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
100515,War Witch (Rebelle) (2012),Drama|War,20,20,3.53,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
79318,Winnebago Man (2009),Comedy|Documentary,156,156,3.53,0.12,1128,Standard,6,STANDARD,Monitor standard performance metrics.
127390,Family Guy Presents: Blue Harvest (2007),Animation|Comedy,16,16,3.53,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
5425,Dark Blue World (Tmavomodrý svet) (2001),Drama|War,170,170,3.53,0.139,1128,Standard,6,STANDARD,Monitor standard performance metrics.
27246,If These Walls Could Talk 2 (2000),Drama|Romance,54,54,3.53,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
7159,Two Men Went to War (2003),Comedy|War,16,16,3.53,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
65660,"Secret of the Grain, The (La graine et le mulet) (2007)",Drama,43,43,3.53,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
976,"Farewell to Arms, A (1932)",Romance|War,437,437,3.53,0.096,1128,Standard,6,STANDARD,Monitor standard performance metrics.
3078,Liberty Heights (1999),Drama,791,791,3.53,0.128,1128,Standard,6,STANDARD,Monitor standard performance metrics.
7451,Mean Girls (2004),Comedy,4517,4517,3.53,0.114,1128,Standard,6,STANDARD,Monitor standard performance metrics.
49286,"Holiday, The (2006)",Comedy|Romance,1768,1768,3.53,0.09,1128,Standard,6,STANDARD,Monitor standard performance metrics.
94,Beautiful Girls (1996),Comedy|Drama|Romance,4030,4030,3.53,0.123,1128,Standard,6,STANDARD,Monitor standard performance metrics.
5712,Blow Out (1981),Mystery|Thriller,646,646,3.53,0.148,1128,Standard,6,STANDARD,Monitor standard performance metrics.
26812,Barbarians at the Gate (1993),Drama,90,90,3.53,0.148,1128,Standard,6,STANDARD,Monitor standard performance metrics.
26873,"Take Care of Your Scarf, Tatiana (Pidä huivista kiinni, Tatjana) (1994)",Comedy,16,16,3.53,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
56508,Starting Out in the Evening (2007),Drama,109,109,3.53,0.114,1128,Standard,6,STANDARD,Monitor standard performance metrics.
72367,Grey Gardens (2009),Drama,80,80,3.53,0.15,1128,Standard,6,STANDARD,Monitor standard performance metrics.
107627,"Physician, The (2013)",Adventure|Drama,29,29,3.53,0.137,1128,Standard,6,STANDARD,Monitor standard performance metrics.
6419,Mr. & Mrs. Bridge (1990),Drama,160,160,3.53,0.091,1128,Standard,6,STANDARD,Monitor standard performance metrics.
66019,"Great Ecstasy of Woodcarver Steiner, The (Große Ekstase des Bildschnitzers Steiner, Die) (1974)",Documentary,20,20,3.53,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
850,Cyclo (Xich lo) (1995),Crime|Drama,255,255,3.53,0.103,1128,Standard,6,STANDARD,Monitor standard performance metrics.
1695,Artemisia (1997),Drama,200,200,3.53,0.117,1128,Standard,6,STANDARD,Monitor standard performance metrics.
5233,Road to Utopia (1946),Comedy,104,104,3.53,0.132,1128,Standard,6,STANDARD,Monitor standard performance metrics.
2630,Besieged (a.k.a. L' Assedio) (1998),Drama,380,380,3.53,0.087,1128,Standard,6,STANDARD,Monitor standard performance metrics.
2941,South Pacific (1958),Musical|Romance|War,2033,2033,3.53,0.09,1128,Standard,6,STANDARD,Monitor standard performance metrics.
97186,Sinivalkoinen valhe (2012),Documentary,17,17,3.53,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
3915,Girlfight (2000),Drama,771,771,3.53,0.124,1128,Standard,6,STANDARD,Monitor standard performance metrics.
27788,"Jacket, The (2005)",Drama|Mystery|Sci-Fi|Thriller,1251,1251,3.53,0.145,1128,Standard,6,STANDARD,Monitor standard performance metrics.
66130,Chocolate (2008),Action|Drama,225,225,3.53,0.109,1128,Standard,6,STANDARD,Monitor standard performance metrics.
26998,"Sick: The Life & Death of Bob Flanagan, Supermasochist (1997)",Documentary,20,20,3.53,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
26141,"Loved One, The (1965)",Comedy,30,30,3.53,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
96281,ParaNorman (2012),Adventure|Animation|Comedy,379,379,3.53,0.121,1128,Standard,6,STANDARD,Monitor standard performance metrics.
92152,"Turn Me On, Dammit! (Få meg på, for faen) (2011)",Comedy,45,45,3.53,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
82850,Convict 13 (1920),Comedy,17,17,3.53,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
1002,Ed's Next Move (1996),Comedy|Romance,145,145,3.53,0.068,1128,Standard,6,STANDARD,Monitor standard performance metrics.
89047,Hesher (2010),Drama,207,207,3.53,0.115,1128,Standard,6,STANDARD,Monitor standard performance metrics.
685,It's My Party (1996),Drama,536,536,3.53,0.107,1128,Standard,6,STANDARD,Monitor standard performance metrics.
72741,Everybody's Fine (2009),Drama,259,259,3.53,0.115,1128,Standard,6,STANDARD,Monitor standard performance metrics.
58379,Terkel in Trouble (Terkel i knibe) (2004),Animation|Comedy|Drama|Musical,44,44,3.53,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
6202,Late Marriage (Hatuna Meuheret) (2001),Comedy|Drama|Romance,129,129,3.53,0.12,1128,Standard,6,STANDARD,Monitor standard performance metrics.
60135,Surfwise (2007),Documentary,36,36,3.53,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
6692,Stoked: The Rise and Fall of Gator (2002),Documentary,79,79,3.53,0.112,1128,Standard,6,STANDARD,Monitor standard performance metrics.
34162,Wedding Crashers (2005),Comedy|Romance,7096,7096,3.53,0.129,1128,Standard,6,STANDARD,Monitor standard performance metrics.
104078,Alan Partridge: Alpha Papa (2013),Comedy,124,124,3.53,0.115,1128,Standard,6,STANDARD,Monitor standard performance metrics.
60384,Z Channel: A Magnificent Obsession (2004),Documentary,30,30,3.53,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
26934,God of Cookery (Sik san) (1996),Comedy,70,70,3.53,0.136,1128,Standard,6,STANDARD,Monitor standard performance metrics.
7219,They Drive by Night (1940),Drama,140,140,3.53,0.183,1128,Standard,6,STANDARD,Monitor standard performance metrics.
45175,Kinky Boots (2005),Comedy|Drama,282,282,3.53,0.106,1128,Standard,6,STANDARD,Monitor standard performance metrics.
8651,Man of La Mancha (1972),Adventure|Comedy|Musical,153,153,3.53,0.106,1128,Standard,6,STANDARD,Monitor standard performance metrics.
48575,Brute Force (1947),Drama|Film-Noir|Thriller,48,48,3.53,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
33838,Rize (2005),Documentary,174,174,3.53,0.099,1128,Standard,6,STANDARD,Monitor standard performance metrics.
53476,"Iceberg, L' (2005)",Comedy,16,16,3.53,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
89039,Another Earth (2011),Drama|Romance|Sci-Fi,397,397,3.53,0.139,1128,Standard,6,STANDARD,Monitor standard performance metrics.
90374,Martha Marcy May Marlene (2011),Drama|Thriller,287,287,3.53,0.142,1128,Standard,6,STANDARD,Monitor standard performance metrics.
2173,"Navigator: A Mediaeval Odyssey, The (1988)",Adventure|Fantasy|Sci-Fi,786,786,3.53,0.1,1128,Standard,6,STANDARD,Monitor standard performance metrics.
61373,"Woman in Black, The (1989)",Horror|Mystery,16,16,3.53,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
102903,Now You See Me (2013),Crime|Mystery|Thriller,844,844,3.53,0.12,1128,Standard,6,STANDARD,Monitor standard performance metrics.
111249,Belle (2013),Drama,58,58,3.53,0.099,1128,Standard,6,STANDARD,Monitor standard performance metrics.
85,Angels and Insects (1995),Drama|Romance,2714,2714,3.53,0.104,1128,Standard,6,STANDARD,Monitor standard performance metrics.
80862,Catfish (2010),Documentary|Mystery,317,317,3.53,0.092,1128,Standard,6,STANDARD,Monitor standard performance metrics.
37287,Gertrud (1964),Drama,32,32,3.53,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
860,"Maybe, Maybe Not (Bewegte Mann, Der) (1994)",Comedy,362,362,3.53,0.096,1128,Standard,6,STANDARD,Monitor standard performance metrics.
70769,If Only (2004),Drama|Fantasy|Romance|Thriller,74,74,3.53,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
65130,Revolutionary Road (2008),Drama|Romance,1030,1030,3.53,0.119,1128,Standard,6,STANDARD,Monitor standard performance metrics.
63859,Bolt (2008),Action|Adventure|Animation|Children|Comedy,1658,1658,3.53,0.113,1128,Standard,6,STANDARD,Monitor standard performance metrics.
831,Stonewall (1995),Drama,221,221,3.53,0.122,1128,Standard,6,STANDARD,Monitor standard performance metrics.
81786,Certified Copy (Copie conforme) (2010),Drama,111,111,3.53,0.076,1128,Standard,6,STANDARD,Monitor standard performance metrics.
6133,"State of Things, The (Stand der Dinge, Der) (1982)",Drama,33,33,3.53,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
87306,Super 8 (2011),Mystery|Sci-Fi|Thriller|IMAX,1696,1696,3.53,0.157,1128,Standard,6,STANDARD,Monitor standard performance metrics.
7205,"Wind and the Lion, The (1975)",Adventure,176,176,3.53,0.117,1128,Standard,6,STANDARD,Monitor standard performance metrics.
36883,"Jour se lève, Le (Daybreak) (1939)",Crime|Drama|Romance|Thriller,19,19,3.53,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
33722,Ladies in Lavender (2004),Comedy|Drama|Romance,150,150,3.53,0.091,1128,Standard,6,STANDARD,Monitor standard performance metrics.
4220,"Longest Yard, The (1974)",Comedy,1213,1213,3.53,0.13,1128,Standard,6,STANDARD,Monitor standard performance metrics.
156,Blue in the Face (1995),Comedy|Drama,1663,1663,3.53,0.095,1128,Standard,6,STANDARD,Monitor standard performance metrics.
1684,Mrs. Dalloway (1997),Drama|Romance,609,609,3.53,0.091,1128,Standard,6,STANDARD,Monitor standard performance metrics.
26616,Cobra Verde (1987),Adventure|Drama,74,74,3.53,0.092,1128,Standard,6,STANDARD,Monitor standard performance metrics.
31900,Travellers and Magicians (2003),Adventure|Drama,19,19,3.53,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
301,Picture Bride (Bijo photo) (1994),Drama|Romance,469,469,3.53,0.117,1128,Standard,6,STANDARD,Monitor standard performance metrics.
1846,Nil By Mouth (1997),Drama,306,306,3.53,0.116,1128,Standard,6,STANDARD,Monitor standard performance metrics.
78729,24: Redemption (2008),Action|Adventure|Crime|Drama|Thriller,199,199,3.53,0.138,1128,Standard,6,STANDARD,Monitor standard performance metrics.
86833,Bridesmaids (2011),Comedy,1407,1407,3.53,0.107,1128,Standard,6,STANDARD,Monitor standard performance metrics.
39369,Detective Story (1951),Crime|Drama|Film-Noir,44,44,3.53,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
69771,7th Heaven (Seventh Heaven) (1927),Drama|Romance,16,16,3.53,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
49037,Hi Tessa (Czesc Tereska) (2001),Drama,17,17,3.53,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
34375,"Touch of Spice, A (Politiki kouzina) (2003)",Comedy|Drama,32,32,3.53,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
986,Fly Away Home (1996),Adventure|Children,2780,2780,3.53,0.1,1128,Standard,6,STANDARD,Monitor standard performance metrics.
74653,Shinjuku Incident (San suk si gin) (2009),Crime|Drama|Thriller,20,20,3.53,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
4029,State and Main (2000),Comedy|Drama,2940,2940,3.53,0.136,1128,Standard,6,STANDARD,Monitor standard performance metrics.
4729,Aberdeen (2000),Drama,138,138,3.53,0.124,1128,Standard,6,STANDARD,Monitor standard performance metrics.
2987,Who Framed Roger Rabbit? (1988),Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery,21739,21739,3.53,0.147,1128,Standard,6,STANDARD,Monitor standard performance metrics.
7066,"Blue Kite, The (Lan feng zheng) (1993)",Drama,73,73,3.53,0.149,1128,Standard,6,STANDARD,Monitor standard performance metrics.
105420,Parkland (2013),Drama,31,31,3.53,0.103,1128,Standard,6,STANDARD,Monitor standard performance metrics.
59680,One Hour with You (1932),Comedy|Musical|Romance,15,15,3.53,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
3950,Tigerland (2000),Drama,1294,1294,3.53,0.168,1128,Standard,6,STANDARD,Monitor standard performance metrics.
2181,Marnie (1964),Drama|Mystery|Romance|Thriller,1078,1078,3.53,0.125,1128,Standard,6,STANDARD,Monitor standard performance metrics.
26268,"Tall Blond Man with One Black Shoe, The (Le grand blond avec une chaussure noire) (1972)",Comedy|Mystery,50,50,3.53,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
3010,Rosetta (1999),Drama,324,324,3.53,0.078,1128,Standard,6,STANDARD,Monitor standard performance metrics.
8486,Bachelor Mother (1939),Comedy|Romance,64,64,3.53,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
26565,Asterix in Britain (Astérix chez les Bretons) (1986),Adventure|Animation|Children|Comedy,36,36,3.53,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
5410,Silent Running (1972),Drama|Sci-Fi,781,781,3.53,0.148,1128,Standard,6,STANDARD,Monitor standard performance metrics.
3174,Man on the Moon (1999),Comedy|Drama,7718,7718,3.53,0.127,1128,Standard,6,STANDARD,Monitor standard performance metrics.
8629,"Book of Life, The (1998)",Comedy|Fantasy,58,58,3.53,0.112,1128,Standard,6,STANDARD,Monitor standard performance metrics.
1312,Female Perversions (1996),Drama,330,330,3.52,0.096,1128,Standard,6,STANDARD,Monitor standard performance metrics.
69406,"Proposal, The (2009)",Comedy|Romance,1374,1374,3.52,0.089,1128,Standard,6,STANDARD,Monitor standard performance metrics.
60745,Blast of Silence (1961),Crime|Drama|Thriller,30,30,3.52,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
3419,Something for Everyone (1970),Comedy|Crime,50,50,3.52,0.068,1128,Standard,6,STANDARD,Monitor standard performance metrics.
90528,This Must Be the Place (2011),Crime|Drama|Thriller,104,104,3.52,0.114,1128,Standard,6,STANDARD,Monitor standard performance metrics.
39307,Dreamer: Inspired by a True Story (2005),Children|Drama,206,206,3.52,0.087,1128,Standard,6,STANDARD,Monitor standard performance metrics.
107718,State of Play (2003),Crime|Drama|Mystery,27,27,3.52,0.161,1128,Standard,6,STANDARD,Monitor standard performance metrics.
3813,Interiors (1978),Drama,545,545,3.52,0.132,1128,Standard,6,STANDARD,Monitor standard performance metrics.
2711,My Life So Far (1999),Drama,303,303,3.52,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
99058,"Comedy, The (2012)",Drama,21,21,3.52,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
74624,Agora (2009),Adventure|Drama|Romance,272,272,3.52,0.136,1128,Standard,6,STANDARD,Monitor standard performance metrics.
59985,Chaos Theory (2007),Comedy|Drama|Romance,293,293,3.52,0.109,1128,Standard,6,STANDARD,Monitor standard performance metrics.
68674,"Merry Gentleman, The (2008)",Drama,23,23,3.52,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
89900,Once Upon a Time in Anatolia (Bir zamanlar Anadolu'da) (2011),Drama,70,70,3.52,0.103,1128,Standard,6,STANDARD,Monitor standard performance metrics.
6989,Gorky Park (1983),Crime|Drama|Thriller,562,562,3.52,0.174,1128,Standard,6,STANDARD,Monitor standard performance metrics.
4061,"Man in the Moon, The (1991)",Drama|Romance,1209,1209,3.52,0.132,1128,Standard,6,STANDARD,Monitor standard performance metrics.
26681,Bullet in the Head (1990),Action|Drama|War,106,106,3.52,0.19,1128,Standard,6,STANDARD,Monitor standard performance metrics.
1535,Love! Valour! Compassion! (1997),Drama|Romance,751,751,3.52,0.126,1128,Standard,6,STANDARD,Monitor standard performance metrics.
53189,Eagle vs Shark (2007),Comedy,338,338,3.52,0.103,1128,Standard,6,STANDARD,Monitor standard performance metrics.
26393,Sorcerer (1977),Action|Thriller,76,76,3.52,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
8463,Johnny Belinda (1948),Drama,67,67,3.52,0.128,1128,Standard,6,STANDARD,Monitor standard performance metrics.
8257,Battleground (1949),Action|Drama|War,74,74,3.52,0.153,1128,Standard,6,STANDARD,Monitor standard performance metrics.
67267,Sunshine Cleaning (2008),Comedy|Drama,682,682,3.52,0.139,1128,Standard,6,STANDARD,Monitor standard performance metrics.
6329,Manic (2001),Drama,177,177,3.52,0.123,1128,Standard,6,STANDARD,Monitor standard performance metrics.
58334,Hallam Foe (Mister Foe) (2007),Drama|Romance,131,131,3.52,0.14,1128,Standard,6,STANDARD,Monitor standard performance metrics.
73885,Troubled Water (DeUsynlige) (2008),Drama|Thriller,28,28,3.52,0,0,Standard,6,STANDARD,Monitor standard performance metrics.
3731,Cutter's Way (1981),Drama|Thriller,218,218,3.52,0.091,1128,Standard,6,STANDARD,Monitor standard performance metrics.
233,Exotica (1994),Drama,3478,3478,3.52,0.107,1128,Standard,6,STANDARD,Monitor standard performance metrics.
27271,Taboo (Gohatto) (1999),Drama,125,125,3.52,0.153,1128,Standard,6,STANDARD,Monitor standard performance metrics.
