USERID,MOVIES_RATED,TOTAL_RATINGS,AVG_RATING_GIVEN,RATING_VARIANCE,TOTAL_TAGS_APPLIED,TAGS_PER_MOVIE_RATIO,USER_ENGAGEMENT_TIER,RATING_STYLE,RATING_PATTERN,TAGGING_BEHAVIOR
66391,208,208,3.87,1.03,0,0.00,Power User,Balanced Rater,Moderate Variance,Light Tagger
90048,206,206,3.72,0.94,0,0.00,Power User,Balanced Rater,Moderate Variance,Light Tagger
138432,208,208,3.5,0.9,0,0.00,Power User,Balanced Rater,Moderate Variance,Light Tagger
100375,209,209,3.67,0.75,0,0.00,Power User,Balanced Rater,Consistent (Low Variance),Light Tagger
16690,209,209,4.05,0.82,0,0.00,Power User,Generous Rater,Moderate Variance,Light Tagger
35626,209,209,3.5,1.05,0,0.00,Power User,Balanced Rater,Moderate Variance,Light Tagger
10353,209,209,4.28,0.56,0,0.00,Power User,Generous Rater,Consistent (Low Variance),Light Tagger
94538,209,209,3.52,1.32,0,0.00,Power User,Balanced Rater,Discriminating (High Variance),Light Tagger
68653,209,209,3.54,0.86,0,0.00,Power User,Balanced Rater,Moderate Variance,Light Tagger
50210,206,206,3.76,0.98,0,0.00,Power User,Balanced Rater,Moderate Variance,Light Tagger
66271,208,208,4.06,0.72,0,0.00,Power User,Generous Rater,Consistent (Low Variance),Light Tagger
99468,31,31,4.42,0.71,0,0.00,Light User,Generous Rater,Consistent (Low Variance),Light Tagger
49542,208,208,4.27,0.74,0,0.00,Power User,Generous Rater,Consistent (Low Variance),Light Tagger
34149,208,208,3.41,1.24,0,0.00,Power User,Critical Rater,Discriminating (High Variance),Light Tagger
55582,208,208,3.56,0.79,0,0.00,Power User,Balanced Rater,Consistent (Low Variance),Light Tagger
119092,208,208,3.33,1.1,0,0.00,Power User,Critical Rater,Moderate Variance,Light Tagger
91981,208,208,3.59,0.84,0,0.00,Power User,Balanced Rater,Moderate Variance,Light Tagger
24918,208,208,4.16,0.79,0,0.00,Power User,Generous Rater,Consistent (Low Variance),Light Tagger
40419,207,207,4.05,0.83,0,0.00,Power User,Generous Rater,Moderate Variance,Light Tagger
55429,206,206,3.92,0.78,1,0.00,Power User,Balanced Rater,Consistent (Low Variance),Light Tagger
85243,208,208,3.91,1.08,0,0.00,Power User,Balanced Rater,Moderate Variance,Light Tagger
21375,208,208,3.82,0.93,0,0.00,Power User,Balanced Rater,Moderate Variance,Light Tagger
83971,207,207,3.01,1.2,0,0.00,Power User,Critical Rater,Discriminating (High Variance),Light Tagger
58598,207,207,3.72,0.83,0,0.00,Power User,Balanced Rater,Moderate Variance,Light Tagger
130672,207,207,3.26,0.9,0,0.00,Power User,Critical Rater,Moderate Variance,Light Tagger
10380,207,207,3.43,0.91,0,0.00,Power User,Critical Rater,Moderate Variance,Light Tagger
113392,207,207,3.79,0.77,0,0.00,Power User,Balanced Rater,Consistent (Low Variance),Light Tagger
77682,59,59,3.43,1.17,0,0.00,Casual User,Critical Rater,Moderate Variance,Light Tagger
6412,208,208,4.1,0.81,0,0.00,Power User,Generous Rater,Moderate Variance,Light Tagger
126421,206,206,4,0.99,0,0.00,Power User,Generous Rater,Moderate Variance,Light Tagger
109643,206,206,3.93,1.01,0,0.00,Power User,Balanced Rater,Moderate Variance,Light Tagger
73031,206,206,3.29,1.28,0,0.00,Power User,Critical Rater,Discriminating (High Variance),Light Tagger
9500,206,206,3.98,0.78,0,0.00,Power User,Balanced Rater,Consistent (Low Variance),Light Tagger
116166,206,206,3.48,0.94,0,0.00,Power User,Critical Rater,Moderate Variance,Light Tagger
68212,206,206,4.16,0.86,0,0.00,Power User,Generous Rater,Moderate Variance,Light Tagger
125538,59,59,3.73,0.88,0,0.00,Casual User,Balanced Rater,Moderate Variance,Light Tagger
107949,59,59,3.83,0.92,0,0.00,Casual User,Balanced Rater,Moderate Variance,Light Tagger
83510,206,206,2.75,0.87,0,0.00,Power User,Very Critical Rater,Moderate Variance,Light Tagger
72335,59,59,4.15,0.91,0,0.00,Casual User,Generous Rater,Moderate Variance,Light Tagger
40981,59,59,3.88,0.86,0,0.00,Casual User,Balanced Rater,Moderate Variance,Light Tagger
10756,59,59,3.24,1.43,0,0.00,Casual User,Critical Rater,Discriminating (High Variance),Light Tagger
67990,59,59,3.78,0.98,0,0.00,Casual User,Balanced Rater,Moderate Variance,Light Tagger
3796,59,59,3.58,0.7,0,0.00,Casual User,Balanced Rater,Consistent (Low Variance),Light Tagger
22345,59,59,4.32,0.95,0,0.00,Casual User,Generous Rater,Moderate Variance,Light Tagger
1889,59,59,4.17,0.76,0,0.00,Casual User,Generous Rater,Consistent (Low Variance),Light Tagger
100397,59,59,4.08,0.89,0,0.00,Casual User,Generous Rater,Moderate Variance,Light Tagger
99745,59,59,3.76,0.83,0,0.00,Casual User,Balanced Rater,Moderate Variance,Light Tagger
44441,59,59,3.67,0.84,0,0.00,Casual User,Balanced Rater,Moderate Variance,Light Tagger
47368,59,59,4.31,0.72,0,0.00,Casual User,Generous Rater,Consistent (Low Variance),Light Tagger
134014,59,59,3.69,0.89,0,0.00,Casual User,Balanced Rater,Moderate Variance,Light Tagger
2604,59,59,3.24,1.06,0,0.00,Casual User,Critical Rater,Moderate Variance,Light Tagger
64960,59,59,3.86,0.72,0,0.00,Casual User,Balanced Rater,Consistent (Low Variance),Light Tagger
109369,59,59,3.68,0.85,0,0.00,Casual User,Balanced Rater,Moderate Variance,Light Tagger
18914,59,59,2.64,0.45,0,0.00,Casual User,Very Critical Rater,Consistent (Low Variance),Light Tagger
42955,59,59,3.47,0.85,0,0.00,Casual User,Critical Rater,Moderate Variance,Light Tagger
13692,59,59,4.27,0.86,0,0.00,Casual User,Generous Rater,Moderate Variance,Light Tagger
126807,59,59,4.06,0.62,0,0.00,Casual User,Generous Rater,Consistent (Low Variance),Light Tagger
111555,59,59,3.88,0.78,0,0.00,Casual User,Balanced Rater,Consistent (Low Variance),Light Tagger
50983,59,59,2.92,1.1,0,0.00,Casual User,Very Critical Rater,Moderate Variance,Light Tagger
64600,59,59,3.22,1,0,0.00,Casual User,Critical Rater,Moderate Variance,Light Tagger
16166,59,59,3.83,0.56,0,0.00,Casual User,Balanced Rater,Consistent (Low Variance),Light Tagger
134523,59,59,3.63,0.82,0,0.00,Casual User,Balanced Rater,Moderate Variance,Light Tagger
90756,59,59,4.25,1.02,0,0.00,Casual User,Generous Rater,Moderate Variance,Light Tagger
17886,59,59,3.22,0.71,0,0.00,Casual User,Critical Rater,Consistent (Low Variance),Light Tagger
34339,59,59,3.47,0.62,0,0.00,Casual User,Critical Rater,Consistent (Low Variance),Light Tagger
33708,59,59,4.19,0.86,0,0.00,Casual User,Generous Rater,Moderate Variance,Light Tagger
110325,59,59,3.71,1.04,0,0.00,Casual User,Balanced Rater,Moderate Variance,Light Tagger
46942,59,59,3.34,0.98,0,0.00,Casual User,Critical Rater,Moderate Variance,Light Tagger
112764,59,59,3.86,0.96,0,0.00,Casual User,Balanced Rater,Moderate Variance,Light Tagger
45070,59,59,3.95,0.98,0,0.00,Casual User,Balanced Rater,Moderate Variance,Light Tagger
43911,59,59,3.92,0.79,0,0.00,Casual User,Balanced Rater,Consistent (Low Variance),Light Tagger
123804,59,59,3.61,1.12,0,0.00,Casual User,Balanced Rater,Moderate Variance,Light Tagger
51869,58,58,4.01,0.67,0,0.00,Casual User,Generous Rater,Consistent (Low Variance),Light Tagger
90785,59,59,3.2,1.1,0,0.00,Casual User,Critical Rater,Moderate Variance,Light Tagger
43786,59,59,3.73,1.09,0,0.00,Casual User,Balanced Rater,Moderate Variance,Light Tagger
110076,59,59,4.15,0.97,0,0.00,Casual User,Generous Rater,Moderate Variance,Light Tagger
10764,59,59,4.3,0.58,0,0.00,Casual User,Generous Rater,Consistent (Low Variance),Light Tagger
51280,59,59,3.66,1.07,0,0.00,Casual User,Balanced Rater,Moderate Variance,Light Tagger
37370,59,59,3.2,1.22,0,0.00,Casual User,Critical Rater,Discriminating (High Variance),Light Tagger
119075,59,59,3.46,0.62,0,0.00,Casual User,Critical Rater,Consistent (Low Variance),Light Tagger
87864,58,58,3.16,0.76,0,0.00,Casual User,Critical Rater,Consistent (Low Variance),Light Tagger
20982,59,59,3.12,0.9,0,0.00,Casual User,Critical Rater,Moderate Variance,Light Tagger
136238,206,206,3.85,1.08,0,0.00,Power User,Balanced Rater,Moderate Variance,Light Tagger
81027,59,59,3.39,0.7,0,0.00,Casual User,Critical Rater,Consistent (Low Variance),Light Tagger
69539,59,59,3.63,1.35,0,0.00,Casual User,Balanced Rater,Discriminating (High Variance),Light Tagger
10583,59,59,3.93,0.94,0,0.00,Casual User,Balanced Rater,Moderate Variance,Light Tagger
96329,59,59,3.36,1.31,0,0.00,Casual User,Critical Rater,Discriminating (High Variance),Light Tagger
68361,59,59,4.42,0.91,0,0.00,Casual User,Generous Rater,Moderate Variance,Light Tagger
110220,59,59,2.05,1.38,0,0.00,Casual User,Very Critical Rater,Discriminating (High Variance),Light Tagger
39974,59,59,3.68,1.06,0,0.00,Casual User,Balanced Rater,Moderate Variance,Light Tagger
99533,59,59,3.47,1.42,0,0.00,Casual User,Critical Rater,Discriminating (High Variance),Light Tagger
97143,59,59,3.6,1.27,0,0.00,Casual User,Balanced Rater,Discriminating (High Variance),Light Tagger
108934,59,59,2.66,1.06,0,0.00,Casual User,Very Critical Rater,Moderate Variance,Light Tagger
119385,59,59,3.46,0.66,0,0.00,Casual User,Critical Rater,Consistent (Low Variance),Light Tagger
38589,59,59,4.2,0.73,0,0.00,Casual User,Generous Rater,Consistent (Low Variance),Light Tagger
119143,59,59,4.14,0.98,0,0.00,Casual User,Generous Rater,Moderate Variance,Light Tagger
34099,59,59,4,1.18,0,0.00,Casual User,Generous Rater,Moderate Variance,Light Tagger
25353,59,59,4,0.97,0,0.00,Casual User,Generous Rater,Moderate Variance,Light Tagger
3296,123,123,4,0.79,0,0.00,Regular User,Generous Rater,Consistent (Low Variance),Light Tagger
16997,59,59,2.97,1.52,0,0.00,Casual User,Very Critical Rater,Discriminating (High Variance),Light Tagger
34681,58,58,3.9,0.84,0,0.00,Casual User,Balanced Rater,Moderate Variance,Light Tagger
49948,58,58,4.05,0.78,0,0.00,Casual User,Generous Rater,Consistent (Low Variance),Light Tagger
137520,58,58,3.86,1.24,0,0.00,Casual User,Balanced Rater,Discriminating (High Variance),Light Tagger
98836,58,58,4.1,0.98,0,0.00,Casual User,Generous Rater,Moderate Variance,Light Tagger
53290,58,58,3.45,1.47,0,0.00,Casual User,Critical Rater,Discriminating (High Variance),Light Tagger
128830,58,58,3.72,1.02,0,0.00,Casual User,Balanced Rater,Moderate Variance,Light Tagger
69625,58,58,4.16,0.53,0,0.00,Casual User,Generous Rater,Consistent (Low Variance),Light Tagger
68883,58,58,3.78,1.09,0,0.00,Casual User,Balanced Rater,Moderate Variance,Light Tagger
110642,58,58,3.86,0.64,0,0.00,Casual User,Balanced Rater,Consistent (Low Variance),Light Tagger
51672,58,58,3.1,0.66,0,0.00,Casual User,Critical Rater,Consistent (Low Variance),Light Tagger
5116,58,58,3.53,0.75,0,0.00,Casual User,Balanced Rater,Consistent (Low Variance),Light Tagger
71243,58,58,1.4,1.05,0,0.00,Casual User,Very Critical Rater,Moderate Variance,Light Tagger
78258,58,58,4.03,0.98,0,0.00,Casual User,Generous Rater,Moderate Variance,Light Tagger
101330,58,58,4.12,0.73,0,0.00,Casual User,Generous Rater,Consistent (Low Variance),Light Tagger
78309,58,58,4.33,0.75,0,0.00,Casual User,Generous Rater,Consistent (Low Variance),Light Tagger
133054,58,58,3.83,1.08,0,0.00,Casual User,Balanced Rater,Moderate Variance,Light Tagger
99725,58,58,3.43,0.83,0,0.00,Casual User,Critical Rater,Moderate Variance,Light Tagger
129719,58,58,4.5,0.75,0,0.00,Casual User,Generous Rater,Consistent (Low Variance),Light Tagger
99186,58,58,3.68,0.87,0,0.00,Casual User,Balanced Rater,Moderate Variance,Light Tagger
35715,58,58,4.12,1.07,0,0.00,Casual User,Generous Rater,Moderate Variance,Light Tagger
33351,58,58,3.41,0.74,0,0.00,Casual User,Critical Rater,Consistent (Low Variance),Light Tagger
51659,58,58,4,0.95,0,0.00,Casual User,Generous Rater,Moderate Variance,Light Tagger
68519,58,58,3.31,0.75,0,0.00,Casual User,Critical Rater,Consistent (Low Variance),Light Tagger
113119,58,58,3.38,1.53,0,0.00,Casual User,Critical Rater,Discriminating (High Variance),Light Tagger
78698,58,58,3.1,1.12,0,0.00,Casual User,Critical Rater,Moderate Variance,Light Tagger
10734,58,58,3.72,0.76,0,0.00,Casual User,Balanced Rater,Consistent (Low Variance),Light Tagger
32481,58,58,3.01,0.67,0,0.00,Casual User,Critical Rater,Consistent (Low Variance),Light Tagger
66260,58,58,4.26,0.68,0,0.00,Casual User,Generous Rater,Consistent (Low Variance),Light Tagger
87059,58,58,3.78,0.94,0,0.00,Casual User,Balanced Rater,Moderate Variance,Light Tagger
129827,58,58,3.91,1.32,0,0.00,Casual User,Balanced Rater,Discriminating (High Variance),Light Tagger
29608,58,58,3.78,1.15,0,0.00,Casual User,Balanced Rater,Moderate Variance,Light Tagger
40594,58,58,4.15,0.95,0,0.00,Casual User,Generous Rater,Moderate Variance,Light Tagger
115586,58,58,3.97,0.63,0,0.00,Casual User,Balanced Rater,Consistent (Low Variance),Light Tagger
71090,58,58,3.59,1.17,0,0.00,Casual User,Balanced Rater,Moderate Variance,Light Tagger
122893,58,58,3.71,1.11,0,0.00,Casual User,Balanced Rater,Moderate Variance,Light Tagger
77174,58,58,3,1.16,0,0.00,Casual User,Critical Rater,Moderate Variance,Light Tagger
61643,58,58,3.27,0.6,0,0.00,Casual User,Critical Rater,Consistent (Low Variance),Light Tagger
54054,58,58,3.9,1.17,0,0.00,Casual User,Balanced Rater,Moderate Variance,Light Tagger
110619,58,58,3.6,1.05,0,0.00,Casual User,Balanced Rater,Moderate Variance,Light Tagger
98672,58,58,3.03,1.19,0,0.00,Casual User,Critical Rater,Moderate Variance,Light Tagger
68670,58,58,3.74,0.88,0,0.00,Casual User,Balanced Rater,Moderate Variance,Light Tagger
81890,58,58,3.65,1.14,0,0.00,Casual User,Balanced Rater,Moderate Variance,Light Tagger
21343,457,457,3.48,0.9,0,0.00,Power User,Critical Rater,Moderate Variance,Light Tagger
4661,203,203,4.09,0.98,0,0.00,Power User,Generous Rater,Moderate Variance,Light Tagger
90219,205,205,4.05,0.35,0,0.00,Power User,Generous Rater,Consistent (Low Variance),Light Tagger
50129,58,58,3.78,0.95,0,0.00,Casual User,Balanced Rater,Moderate Variance,Light Tagger
60305,58,58,4.03,0.87,0,0.00,Casual User,Generous Rater,Moderate Variance,Light Tagger
569,58,58,3.41,0.56,0,0.00,Casual User,Critical Rater,Consistent (Low Variance),Light Tagger
83006,58,58,4.24,0.9,0,0.00,Casual User,Generous Rater,Moderate Variance,Light Tagger
86776,58,58,4.14,0.78,0,0.00,Casual User,Generous Rater,Consistent (Low Variance),Light Tagger
122012,458,458,4.06,0.95,0,0.00,Power User,Generous Rater,Moderate Variance,Light Tagger
131722,203,203,3.51,0.92,0,0.00,Power User,Balanced Rater,Moderate Variance,Light Tagger
122151,457,457,3.33,0.67,0,0.00,Power User,Critical Rater,Consistent (Low Variance),Light Tagger
8361,125,125,3.57,0.98,0,0.00,Regular User,Balanced Rater,Moderate Variance,Light Tagger
42828,205,205,3.56,1.01,0,0.00,Power User,Balanced Rater,Moderate Variance,Light Tagger
115369,205,205,3.47,1.14,0,0.00,Power User,Critical Rater,Moderate Variance,Light Tagger
50822,205,205,3.88,1.19,0,0.00,Power User,Balanced Rater,Moderate Variance,Light Tagger
73214,205,205,3.21,1.04,0,0.00,Power User,Critical Rater,Moderate Variance,Light Tagger
96558,205,205,2.93,0.73,0,0.00,Power User,Very Critical Rater,Consistent (Low Variance),Light Tagger
35298,205,205,3.52,0.65,0,0.00,Power User,Balanced Rater,Consistent (Low Variance),Light Tagger
8394,204,204,4.22,0.82,0,0.00,Power User,Generous Rater,Moderate Variance,Light Tagger
88065,204,204,3.36,0.98,0,0.00,Power User,Critical Rater,Moderate Variance,Light Tagger
15320,205,205,3.73,0.85,0,0.00,Power User,Balanced Rater,Moderate Variance,Light Tagger
74163,205,205,3.41,1.08,0,0.00,Power User,Critical Rater,Moderate Variance,Light Tagger
126700,205,205,3.74,0.8,0,0.00,Power User,Balanced Rater,Moderate Variance,Light Tagger
84929,205,205,3.47,1.07,0,0.00,Power User,Critical Rater,Moderate Variance,Light Tagger
120052,205,205,4.4,0.6,0,0.00,Power User,Generous Rater,Consistent (Low Variance),Light Tagger
57926,205,205,4.39,0.83,0,0.00,Power User,Generous Rater,Moderate Variance,Light Tagger
76443,204,204,3.76,1.1,0,0.00,Power User,Balanced Rater,Moderate Variance,Light Tagger
118109,127,127,4.08,0.47,0,0.00,Regular User,Generous Rater,Consistent (Low Variance),Light Tagger
85326,205,205,3.99,0.92,0,0.00,Power User,Balanced Rater,Moderate Variance,Light Tagger
14442,204,204,3.14,0.78,0,0.00,Power User,Critical Rater,Consistent (Low Variance),Light Tagger
15921,204,204,2.93,1.32,0,0.00,Power User,Very Critical Rater,Discriminating (High Variance),Light Tagger
74243,204,204,3.86,1.01,0,0.00,Power User,Balanced Rater,Moderate Variance,Light Tagger
86603,204,204,3.78,0.98,0,0.00,Power User,Balanced Rater,Moderate Variance,Light Tagger
10535,204,204,3.7,1.11,0,0.00,Power User,Balanced Rater,Moderate Variance,Light Tagger
170,203,203,4.07,0.99,0,0.00,Power User,Generous Rater,Moderate Variance,Light Tagger
103592,127,127,4.07,0.67,0,0.00,Regular User,Generous Rater,Consistent (Low Variance),Light Tagger
137946,203,203,3.51,0.92,0,0.00,Power User,Balanced Rater,Moderate Variance,Light Tagger
9618,203,203,3.62,1.16,0,0.00,Power User,Balanced Rater,Moderate Variance,Light Tagger
5172,203,203,3.89,0.87,0,0.00,Power User,Balanced Rater,Moderate Variance,Light Tagger
26106,203,203,3.7,0.88,0,0.00,Power User,Balanced Rater,Moderate Variance,Light Tagger
116935,202,202,4.23,0.82,0,0.00,Power User,Generous Rater,Moderate Variance,Light Tagger
98708,202,202,3.89,0.85,0,0.00,Power User,Balanced Rater,Moderate Variance,Light Tagger
5925,202,202,3.61,1.25,0,0.00,Power User,Balanced Rater,Discriminating (High Variance),Light Tagger
28440,202,202,4.19,0.86,0,0.00,Power User,Generous Rater,Moderate Variance,Light Tagger
123482,202,202,4.03,1.08,0,0.00,Power User,Generous Rater,Moderate Variance,Light Tagger
123612,202,202,3.58,1.01,0,0.00,Power User,Balanced Rater,Moderate Variance,Light Tagger
39709,202,202,4.62,0.52,0,0.00,Power User,Generous Rater,Consistent (Low Variance),Light Tagger
115653,202,202,3.56,0.91,0,0.00,Power User,Balanced Rater,Moderate Variance,Light Tagger
27358,202,202,4,0.85,0,0.00,Power User,Generous Rater,Moderate Variance,Light Tagger
9788,202,202,3.69,1.01,0,0.00,Power User,Balanced Rater,Moderate Variance,Light Tagger
6103,202,202,3.11,1.38,0,0.00,Power User,Critical Rater,Discriminating (High Variance),Light Tagger
2301,202,202,4.19,0.82,0,0.00,Power User,Generous Rater,Moderate Variance,Light Tagger
72063,201,201,3.57,1.7,0,0.00,Power User,Balanced Rater,Discriminating (High Variance),Light Tagger
99710,201,201,3.5,0.99,0,0.00,Power User,Balanced Rater,Moderate Variance,Light Tagger
94412,201,201,4.1,0.69,0,0.00,Power User,Generous Rater,Consistent (Low Variance),Light Tagger
111440,201,201,3.44,1.11,0,0.00,Power User,Critical Rater,Moderate Variance,Light Tagger
70946,201,201,3.88,0.99,0,0.00,Power User,Balanced Rater,Moderate Variance,Light Tagger
34612,201,201,3.61,1,0,0.00,Power User,Balanced Rater,Moderate Variance,Light Tagger
132834,201,201,3.65,0.51,0,0.00,Power User,Balanced Rater,Consistent (Low Variance),Light Tagger
84943,201,201,3.72,1.09,0,0.00,Power User,Balanced Rater,Moderate Variance,Light Tagger
126595,201,201,3.75,0.81,0,0.00,Power User,Balanced Rater,Moderate Variance,Light Tagger
67073,201,201,4.28,0.71,0,0.00,Power User,Generous Rater,Consistent (Low Variance),Light Tagger
93644,126,126,3.76,0.7,0,0.00,Regular User,Balanced Rater,Consistent (Low Variance),Light Tagger
13957,201,201,4.51,0.71,0,0.00,Power User,Generous Rater,Consistent (Low Variance),Light Tagger
126981,201,201,4.27,0.85,0,0.00,Power User,Generous Rater,Moderate Variance,Light Tagger
